0,1,2,3,4,5,6,7,Label
0.352099,0.3341456,0.21212599,0.18103166,0.060651526,0.0353764,0.007920103,-0.003811897,1
0.32485917,0.27306235,0.1803426,0.18449126,0.050871506,0.03281598,0.008100753,0.001197806,1
0.33329114,0.2839276,0.19603844,0.18886076,0.024801107,0.04508217,0.011633375,-0.005881669,1
0.34097964,0.2869844,0.16598275,0.17481929,0.037935592,0.03618852,0.021928491,0.023921622,1
0.3008127,0.26921988,0.19338933,0.1623745,0.031226639,0.03390799,-0.0026111149,0.011105699,1
0.32920125,0.28827938,0.19130376,0.16787006,0.049435664,0.027936343,0.008711862,0.016012352,1
0.3426519,0.28952345,0.19609419,0.17433974,0.040074486,0.025833087,-0.00785753,-0.012241795,1
0.36560786,0.311282,0.2070192,0.20513333,0.06774582,0.03448207,-0.0025153703,0.0075287083,1
0.32923627,0.28921184,0.20271942,0.19604003,0.042337988,0.030397432,0.026533075,0.017427186,1
0.3342457,0.2865366,0.1929991,0.16087888,0.046243478,0.040243268,0.009162568,-0.010899809,1
0.34710222,0.31862226,0.19957632,0.18607788,0.044616167,0.027501028,0.0037304151,0.0076678544,1
0.30564943,0.27785432,0.15862696,0.16161446,0.03771143,0.028124942,0.012942849,0.011124297,1
0.32515812,0.3023464,0.18990684,0.16923776,0.052217346,0.036935654,0.0032856415,0.0017712244,1
0.33829272,0.32006693,0.22304055,0.18554486,0.033669904,0.022593979,0.0077420585,0.0038363384,1
0.30953857,0.27198333,0.18854596,0.16018185,0.022315124,0.03317644,0.011798424,0.012460063,1
0.33509374,0.29604545,0.2037424,0.17273217,0.054533858,0.042076744,-0.0022939667,0.02447268,1
0.3119651,0.27686346,0.18885662,0.15681142,0.04558932,0.044082016,0.0085936235,0.022986136,1
0.30658337,0.27161774,0.19070433,0.14389138,0.04197543,0.03395765,-0.0023064043,0.02131316,1
0.32657737,0.28049338,0.18675907,0.1703213,0.027413236,0.023739183,0.005445598,0.0121206865,1
0.33737236,0.30147767,0.1866753,0.18190876,0.033240415,0.028359693,0.010383526,0.01138414,1
0.31137225,0.27087325,0.18996619,0.16964662,0.018593986,0.026461232,0.02271465,-0.0017122345,1
0.3254414,0.280873,0.20254362,0.16961429,0.0496617,0.03571477,0.008926646,0.001263441,1
0.3228403,0.27838704,0.18445148,0.14241078,0.047012337,0.036340654,0.00496286,0.0132127935,1
0.3270099,0.29384518,0.21706352,0.18661968,0.029772922,0.05369562,-0.015447947,0.006169883,1
0.2879414,0.26948044,0.17757496,0.16784939,0.041636314,0.025374498,-0.00021498233,0.0026088452,1
0.34789008,0.3125209,0.20545752,0.17358072,0.05033936,0.032675646,-0.003474973,-0.008689245,1
0.37946153,0.32464093,0.23135665,0.18020809,0.062012754,0.04826998,0.018138127,0.030170897,1
0.33855563,0.29823843,0.20828547,0.17830755,0.046676338,0.026313635,0.0063006175,0.009191908,1
0.32597104,0.28616655,0.20842642,0.18241675,0.04603423,0.020822432,0.009561031,0.0054853563,1
0.36246794,0.3116188,0.22163568,0.18814526,0.06001,0.047593646,0.029922536,-0.004127259,1
0.33260024,0.29455796,0.19046718,0.1956623,0.03080957,0.022583667,0.0039647114,0.0074779466,1
0.30746335,0.27006003,0.17218222,0.15699553,0.038007252,0.041833866,0.011174257,0.0046726475,1
0.3237013,0.25827774,0.1848702,0.1598581,0.039992142,0.03087465,0.0077579315,-0.0010432606,1
0.32452315,0.26091108,0.16543484,0.16721353,0.03917213,0.019315423,0.02098237,0.010439116,1
0.45846587,0.4056762,0.26254126,0.23650949,0.063370705,0.04402578,0.019591022,0.0050766403,1
0.3581553,0.32722124,0.21136558,0.18621819,0.048589718,0.034036204,-0.00237116,0.016180243,1
0.35245726,0.31320816,0.21639156,0.17929952,0.04061339,0.03647716,0.024006603,0.008311219,1
0.3483776,0.3209622,0.23913112,0.1888538,0.039063677,0.048222262,0.0026331958,0.016015265,1
0.3208016,0.25512868,0.19486234,0.17247471,0.04024974,0.027543936,0.0020366835,0.010310124,1
0.34308922,0.28460604,0.19929762,0.14996542,0.057449516,0.020316165,0.014958286,0.012776545,1
0.38471112,0.34735996,0.245176,0.20204648,0.054550387,0.044930726,0.021003477,0.025023472,1
0.3241871,0.2846842,0.19531149,0.16171542,0.05652157,0.03815055,0.018975178,-0.0065909564,1
0.37337494,0.32907495,0.21114862,0.18568258,0.050272446,0.02367674,0.024356768,0.016487895,1
0.36369777,0.32865244,0.21349461,0.19332075,0.03310316,0.024875486,0.031004043,-0.013695071,1
0.33338597,0.29783672,0.18612014,0.17852744,0.04430528,0.0024770496,-6.5505315e-05,-0.0001645367,1
0.30935374,0.2801509,0.19442368,0.13881417,0.03584031,0.04392067,0.014750904,0.005401416,1
0.3603885,0.3153184,0.18865664,0.16786645,0.04840539,0.034811713,0.009726485,0.0010360093,1
0.34644026,0.3231601,0.21329513,0.18466102,0.0489342,0.040627655,0.019221738,0.000914104,1
0.3298225,0.30467197,0.20822835,0.16627185,0.059812725,0.036815472,0.020583881,0.0023553115,1
0.33363375,0.28753498,0.20126776,0.17976181,0.04813401,0.033120126,0.00941734,0.006586261,1
0.39302698,0.3647941,0.25147736,0.21403402,0.04357469,0.03270873,0.01751669,0.014120667,1
0.3270852,0.26858178,0.20004977,0.16701049,0.0391117,0.03416498,0.009490745,-0.010584273,1
0.30836916,0.28869984,0.18875319,0.17240982,0.038510446,0.05314178,0.009943606,0.0135591375,1
0.31522074,0.27095988,0.18408121,0.16187698,0.03141644,0.034175836,0.0016592756,0.02405047,1
0.3640464,0.33453432,0.22850536,0.18693218,0.060880985,0.031200862,0.015675819,0.008917615,1
0.342624,0.31160593,0.20737788,0.2076028,0.034652375,0.042330053,0.020313714,0.016337337,1
0.32171574,0.2880642,0.20074913,0.17563792,0.0728645,0.031317,0.004902139,0.02082782,1
0.3404492,0.29913726,0.1961821,0.16953821,0.027219182,0.033550084,0.007325221,0.01186996,1
0.34621167,0.29295745,0.21325287,0.18376091,0.02870164,0.042316042,0.009946814,-0.007268352,1
0.32968932,0.29091945,0.17596085,0.16028763,0.04017367,0.04790077,0.0076166606,0.017462227,1
0.32949123,0.31690383,0.19132538,0.1818062,0.049555458,0.029147225,0.00956888,0.015731534,1
0.33885637,0.29612207,0.2142418,0.18017255,0.04380999,0.041398007,0.017683271,0.0073318016,1
0.32475048,0.2847351,0.20045061,0.16364844,0.026678888,0.03171416,0.010498598,0.017435452,1
0.32013914,0.27457625,0.17594543,0.15027663,0.027297588,0.02633369,0.007358645,0.0036698822,1
0.31555995,0.26429412,0.18175249,0.13440448,0.016985158,0.023643846,-0.02024366,0.012009164,1
0.30541128,0.27802512,0.19240549,0.17767616,0.046657242,0.041685667,-0.014255995,0.022369726,1
0.3008082,0.2568216,0.19104202,0.1680932,0.037748355,0.019309947,-0.005251884,0.0003050248,1
0.3469735,0.29590547,0.20514816,0.17996371,0.047724143,0.04730961,0.0043530166,0.015431135,1
0.3095041,0.28127348,0.16972068,0.16559891,0.023085002,0.035602707,-0.0033514574,0.0053009023,1
0.30492228,0.27074447,0.182562,0.16793327,0.045356896,0.03905416,0.012503945,0.004195758,1
0.29610136,0.26733306,0.1477264,0.15319698,0.038058322,0.012846992,0.02231487,0.019358033,1
0.32582903,0.28565988,0.19185062,0.16332789,0.035941303,0.03534026,0.01579481,0.008890455,1
0.31941697,0.28515446,0.19886325,0.15456456,0.035575956,0.04238764,-0.005939355,-0.0020176154,1
0.3458283,0.3045852,0.20064937,0.1799851,0.046184648,0.033376485,0.015782442,0.009880708,1
0.33226207,0.2930336,0.22722048,0.18055712,0.021840157,0.024583036,0.010340887,0.011003357,1
0.31712374,0.27932623,0.23314755,0.17058674,0.052511666,0.032898303,0.013659002,-0.0045996127,1
0.37779313,0.3055313,0.21592851,0.18232249,0.04365525,0.04346611,0.01577379,0.006482536,1
0.3449369,0.3022376,0.20232308,0.18679695,0.05209479,0.038562674,-0.008771093,-0.005204921,1
0.3300775,0.27846915,0.18490605,0.15760812,0.032046974,0.029972922,0.016971601,0.009476541,1
0.36959562,0.32173088,0.20224294,0.16969442,0.058144417,0.028266907,0.015442675,0.0040321276,1
0.30690593,0.28650886,0.1883038,0.18438727,0.049672306,0.035524115,0.021080563,0.018129176,1
0.37732914,0.32833093,0.23163906,0.18060589,0.057562627,0.021601457,0.008074985,0.007955849,1
0.34317175,0.2979165,0.20667441,0.18700296,0.062445056,0.022066483,0.0042698984,0.0048557506,1
0.35934255,0.33242208,0.22858532,0.1993628,0.048606887,0.034714326,0.026003271,0.008080941,1
0.3192292,0.28971425,0.20897523,0.18624546,0.05684766,0.05389877,0.016918376,0.0038675317,1
0.33659825,0.2930903,0.20431271,0.17279586,0.03799905,0.03363285,0.008176272,0.009456273,1
0.32976988,0.2988293,0.18350203,0.14871338,0.051181033,0.031419687,0.024716564,-0.007178007,1
0.31475887,0.27087483,0.16204622,0.15869431,0.042874135,0.032369442,0.023698673,-0.005523128,1
0.39489707,0.35889152,0.22515477,0.19351493,0.04523174,0.031781998,0.012351055,0.007964993,1
0.38792944,0.34048027,0.22138503,0.20119639,0.051090315,0.027128926,0.009904882,0.01020614,1
0.3170131,0.2888038,0.18458171,0.16511124,0.043174278,0.03533747,0.010303731,-0.004451666,1
0.3793708,0.3327054,0.2242788,0.19837739,0.05221676,0.059565745,-0.00090319617,-0.0073506227,1
0.31083477,0.27041385,0.17797036,0.1689708,0.03421699,0.021486908,0.0005634705,0.0104512265,1
0.3408438,0.2905799,0.19021465,0.1653403,0.020802382,0.0126890885,0.009021846,0.020680312,1
0.31526604,0.2911909,0.17724423,0.14421993,0.034629796,0.028050343,0.010143113,0.004189739,1
0.3122927,0.28338215,0.19934848,0.17358753,0.032326497,0.041045204,0.017963473,0.0072717825,1
0.34755,0.30788764,0.22873405,0.19058755,0.03757983,0.03332031,0.0049753096,-0.0038930299,1
0.30315426,0.28004143,0.18469653,0.15503798,0.042228997,0.03419799,0.015135229,0.019081002,1
0.30940422,0.29523477,0.19896543,0.1590495,0.043264337,0.0403341,0.02106178,-0.0077789505,1
0.31214467,0.2707416,0.17326108,0.16895276,0.02956842,0.023784991,-0.0002740051,-0.029328732,1
0.33072457,0.28629842,0.18345116,0.14898732,0.050672732,0.025807219,0.009195455,0.011117189,1
0.30621433,0.27063322,0.19330229,0.16488169,0.03192175,0.03786419,0.014067748,-0.002272338,1
0.34862712,0.28615814,0.19984752,0.17860942,0.033725984,0.027893046,0.0048142844,0.010623839,1
0.35469145,0.3281138,0.22495742,0.18597451,0.05290561,0.03680275,0.004008287,-0.0029854332,1
0.33487043,0.28194788,0.19989222,0.16054836,0.040361233,0.036744863,0.008476953,0.015343672,1
0.30344853,0.27287212,0.16853052,0.1563089,0.03380086,0.033311866,0.009277443,0.00463075,1
0.31447122,0.28765696,0.20740847,0.16512693,0.039746642,0.035518512,0.023606349,0.002578501,1
0.37840244,0.3429358,0.23083457,0.20054942,0.0485673,0.042061854,-0.0046042684,0.02837393,1
0.3202886,0.28785866,0.1786619,0.18723023,0.047571152,0.027182044,0.0031849989,0.023040658,1
0.32843176,0.29762784,0.19902249,0.17006083,0.015735649,0.02814718,0.0123632625,-0.0082223825,1
0.31044152,0.27604347,0.19708103,0.16586079,0.055828873,0.017023813,-0.0050027054,0.010387654,1
0.34070393,0.28895023,0.19834645,0.16998959,0.058276355,0.010519529,-0.005217358,-0.0046397466,1
0.31920597,0.26006782,0.17098576,0.14781326,0.05311186,0.026462352,-0.0093337055,-0.0022649853,1
0.312648,0.28217676,0.17537616,0.15943682,0.033271182,0.011494341,0.013873119,-0.0060208617,1
0.32519114,0.2847896,0.18843853,0.16375914,0.05934448,0.035027724,0.0014301727,0.0035881372,1
0.3309896,0.28387102,0.20927814,0.17694534,0.037496075,0.029029857,0.010471861,0.006327226,1
0.33630025,0.3026761,0.19791992,0.16938697,0.05944577,0.04303199,0.01894254,-0.0033274356,1
0.3267701,0.27842635,0.17262132,0.17383401,0.0314118,0.020679858,-0.019735513,-0.0023307826,1
0.311709,0.2861703,0.17894289,0.175819,0.046453997,0.027831178,0.003181328,-0.003450273,1
0.29575565,0.2659655,0.18331552,0.16072586,0.04696156,0.023218982,0.0066957744,0.007443747,1
0.28956708,0.2811832,0.16820149,0.14553477,0.03387706,0.04193938,-0.0012624039,-0.001821708,1
0.3525075,0.32541293,0.20573585,0.19063255,0.03820029,0.03511047,-0.0011125831,0.007867712,1
0.32473013,0.27982733,0.20436497,0.16571285,0.053163525,0.023831412,-0.011492268,-0.010231124,1
0.3568573,0.3028511,0.2160975,0.1789908,0.041453205,0.02265246,0.015451356,0.018040627,1
0.3317718,0.30392736,0.19374864,0.16808753,0.05954926,0.058954917,-0.0049809255,0.009927194,1
0.32188302,0.29449627,0.20065497,0.16042754,0.04469257,0.03511992,0.003723987,0.0019079128,1
0.30151492,0.2660646,0.1844383,0.15189007,0.0325119,0.024061587,-0.0016808497,0.0086650085,1
0.31853604,0.2803754,0.20095906,0.1618362,0.04584394,0.026090955,0.011787975,0.0039057615,1
0.33295926,0.31444615,0.18688448,0.17734781,0.053545088,0.028235694,0.0049235774,0.005313034,1
0.30107978,0.2899294,0.2135956,0.16085035,0.035445094,0.026229868,0.012878735,-0.007449973,1
0.30264497,0.28656512,0.18327819,0.14260644,0.035337843,0.021400893,0.037146393,0.0070068007,1
0.42010456,0.39225534,0.28504875,0.21931535,0.0542354,0.052895043,0.007046059,0.008590725,1
0.31654647,0.28415528,0.20908874,0.17834476,0.038313594,0.04219658,0.009006209,-0.0014197986,1
0.38219342,0.31223017,0.2208994,0.20180845,0.053892538,0.037739106,0.012867399,0.020141514,1
0.3252679,0.28483886,0.19434813,0.14007562,0.015361775,0.018296551,-0.0073653003,-0.0035779763,1
0.3768141,0.3266411,0.23115146,0.18557778,0.024696296,0.03452281,-0.004836263,-0.0012974996,1
0.3182674,0.28102618,0.18278722,0.17696153,0.03662298,0.028221179,4.9368933e-05,0.006256524,1
0.30467954,0.26484603,0.19037975,0.17226008,0.03720001,0.017863045,0.0029629034,-0.0032076254,1
0.3006866,0.26974645,0.18343575,0.17345646,0.04342377,0.026430847,0.012030227,0.012937292,1
0.32681605,0.26090932,0.17768314,0.16157922,0.048714362,0.015505263,-0.0044181575,0.0035237873,1
0.31891847,0.28451443,0.19839491,0.16732517,0.05045514,0.04305792,0.018278958,0.014032839,1
0.3591738,0.28599447,0.17956232,0.17384683,0.035357725,0.033882942,0.0109998295,-0.010500735,1
0.31764206,0.27782568,0.1838664,0.15244272,0.041357048,0.02996495,0.021250041,-0.009029878,1
0.3404699,0.31663504,0.21844888,0.19507536,0.060335618,0.028717255,-0.0017214459,0.03575911,1
0.3672871,0.3265147,0.21526882,0.18359822,0.049749512,0.03189781,0.018161587,0.011558813,1
0.3215291,0.27584323,0.20495993,0.17358598,0.050654057,0.049415678,0.012014744,0.013039065,1
0.30961224,0.28395414,0.1819441,0.16757236,0.051460292,0.041674692,0.009979968,-0.011055285,1
0.39267176,0.32586184,0.23232429,0.20733504,0.049225815,0.0443235,-0.010992654,0.016901724,1
0.32853377,0.30870157,0.18404686,0.18765439,0.04797103,0.040068023,0.016725,0.0046705077,1
0.3238654,0.2854848,0.19550654,0.15916361,0.04959872,0.021355027,0.026896426,-0.0012298096,1
0.33743754,0.29333806,0.20496616,0.18074223,0.040906522,0.024623722,0.028310072,0.020125786,1
0.32813746,0.27679437,0.18485287,0.1686921,0.05241185,0.034109045,0.008693222,0.021379588,1
0.3559195,0.30912024,0.20679016,0.16676368,0.052758977,0.03750805,0.0037851545,0.020185912,1
0.3629869,0.31950304,0.22427793,0.18244769,0.051513255,0.023848847,0.009664662,0.027280446,1
0.34310812,0.29614043,0.20588678,0.15715434,0.040349342,0.028796025,0.017865976,0.006500499,1
0.29409882,0.28570056,0.18130095,0.15379174,0.047684215,0.014124119,0.0065808417,0.0036260895,1
0.35442063,0.3172465,0.22206004,0.17992802,0.057220116,0.041709404,0.021975948,-0.0074167247,1
0.31905353,0.28019378,0.17371868,0.16698483,0.046953704,0.049865924,0.020786265,0.011132355,1
0.3359587,0.27303907,0.19153926,0.1666414,0.058367692,0.032357257,0.006251256,0.022568319,1
0.32952923,0.28951055,0.21608442,0.17329107,0.046598434,0.036486015,-0.00880271,0.021284634,1
0.31559786,0.2889232,0.19281022,0.15930258,0.047799565,0.025978161,0.01918126,0.004715962,1
0.340371,0.30235982,0.189535,0.16861326,0.03074418,0.026651626,0.01621675,0.0014416197,1
0.31673408,0.27335486,0.19993559,0.15691178,0.0009308992,0.03718993,0.03726959,0.010132027,1
0.3498929,0.30208233,0.19425862,0.15974765,0.044477183,0.047628626,0.0042375783,-0.0039175902,1
0.3311613,0.2913324,0.1914279,0.16600494,0.030352606,0.028420169,0.0149662895,0.0113497395,1
0.32332453,0.26488483,0.17935832,0.17884095,0.030712023,0.031345207,0.0016560435,0.0023548822,1
0.32052553,0.26652655,0.19021851,0.15946716,0.040607307,0.021550111,-0.0024225481,0.004505041,1
0.3560881,0.3155412,0.21028158,0.20248546,0.04048791,0.036132276,0.02282976,0.014508025,1
0.32965702,0.3117746,0.19164859,0.15946592,0.03568262,0.013293861,0.01029201,0.0038303696,1
0.3379192,0.28570217,0.21077342,0.1740769,0.038122937,0.017421804,0.010696676,0.009839971,1
0.333232,0.29247686,0.18997623,0.16150807,0.055053208,0.026986253,0.016687283,0.019845115,1
0.4009018,0.32910314,0.2267496,0.1933927,0.05239813,0.023602346,-0.006769941,0.021067493,1
0.32859513,0.29757258,0.19731776,0.21066742,0.05293907,0.029453231,0.014613756,-0.0067013954,1
0.35305542,0.33431315,0.20867272,0.19960311,0.035576634,0.033720724,0.018480115,-0.0050921156,1
0.34333992,0.28635794,0.1646664,0.1862569,0.041638337,0.030855717,0.0053360458,-0.015983341,1
0.29865927,0.28162917,0.20191328,0.16358647,0.03662333,0.02653472,0.0045399657,0.0078303795,1
0.31078094,0.24426518,0.18748386,0.1709194,0.040715184,0.017500762,0.012304955,0.003543421,1
0.32052892,0.28118226,0.18824333,0.17128552,0.039265916,0.02015798,0.0067990087,0.01728998,1
0.2905372,0.2751081,0.19684163,0.15724257,0.03715047,0.027394626,0.017417245,-0.002049285,1
0.3221747,0.3014984,0.2020074,0.18193822,0.0452691,0.04103214,0.016557794,0.014164929,1
0.3314561,0.29139462,0.19031031,0.17328066,0.05109946,0.018883776,0.01497435,0.020219475,1
0.38507825,0.3478732,0.21931617,0.19718197,0.04385891,0.03602659,-0.0035157106,0.012247879,1
0.31267682,0.28595585,0.1765702,0.1597737,0.028785054,0.020507056,0.023381317,0.015494579,1
